"","country","year","threshold","personRate","householdRate","personRateNoBen","householdRateNoBen"
"3813","LV",2008,38,8.9009231436923,7.58221144036848,9.79831805559237,8.6568159285812
"3913","LV",2008,39,9.8437803826228,8.24698657557062,10.7222020131905,9.30278018670423
"4013","LV",2008,40,10.5947706898935,9.16184627447019,11.5451702400091,10.3380352571094
"4113","LV",2008,41,11.4617361757325,10.2269910429458,12.6456269207957,11.4191551803201
"4213","LV",2008,42,12.0560918485491,11.3027656720692,13.194444171118,12.5225768486468
"4313","LV",2008,43,13.1263988594438,12.4358849937961,14.2223555016764,13.6672151171915
"4413","LV",2008,44,13.8242339909369,13.8073772678703,15.0831561710665,15.0219992288041
"4513","LV",2008,45,14.8796617180269,14.8656051677195,15.9164157653533,16.074129414369
"4613","LV",2008,46,15.5971832904166,15.8238204190932,16.6377113104593,17.1572724526532
"4713","LV",2008,47,16.4170722949409,17.0509809657008,17.4766234249748,18.4562958896673
"4813","LV",2008,48,17.1660732686151,17.7879170063317,18.029552217986,19.1766160490725
"4913","LV",2008,49,18.1544682709204,18.7418044572534,18.8771067776855,20.0364889457785
"5013","LV",2008,50,18.838621483319,19.5673047512321,19.6889620667789,20.9174415477541
"5113","LV",2008,51,19.8952125419486,20.5967955398523,20.7980285574245,21.9059239861327
"5213","LV",2008,52,20.7408215761212,21.5946370254816,21.7031967774193,22.7957277454445
"5313","LV",2008,53,21.4853635609179,22.2924887264842,22.3753857123445,23.5321496276124
"5413","LV",2008,54,22.2883483082664,23.0284614480089,23.2360289946734,24.2302766908167
"5513","LV",2008,55,22.7915936701896,23.8579694909031,23.8408891231886,24.9308558385876
"5613","LV",2008,56,23.4738520652885,24.8837293553523,24.4836263919334,25.8747874548679
"5713","LV",2008,57,24.2274746004579,25.6288225376477,25.0882485794028,26.719046409355
"5813","LV",2008,58,24.9625353670158,26.6246502345806,25.9366447251057,27.7404872865355
"5913","LV",2008,59,25.55789595722,27.5536501421921,26.6391602595448,28.6877161143039
"6013","LV",2008,60,26.0544689678336,28.3534270129073,27.1239706164661,29.4625905424986
"6113","LV",2008,61,26.6266016638783,29.1370289353479,27.8448571350235,30.253916531561
"6213","LV",2008,62,27.2495069860747,29.8925259964648,28.4006293408447,31.0092724312229
"6313","LV",2008,63,27.7961195828046,30.4987247540197,28.8950536868434,31.6852435212131
"6413","LV",2008,64,28.3941014959305,31.1375414623527,29.5985870265728,32.2772534019888
"6513","LV",2008,65,28.8979957838793,31.826173388343,30.2753303657248,32.8693991392425
"6613","LV",2008,66,29.3927391409589,32.4846907532698,30.9341712239398,33.6401841934626
"6713","LV",2008,67,29.8944018482776,33.1563506807139,31.3244729697898,34.3770620203862
"6813","LV",2008,68,30.5359008835596,33.6188798776488,31.9041746357336,34.8469336029388
"6913","LV",2008,69,31.1940675626744,34.2506803154086,32.6914470968588,35.6139758098269
"7013","LV",2008,70,31.9198360439396,34.7076006618801,33.4324589887411,36.0733768256359
"7113","LV",2008,71,32.7715894779989,35.2498693066714,34.1531550657258,36.5461981496107
"7213","LV",2008,72,33.5539926087989,35.6780426193787,34.866572896307,36.9729819696171
"7313","LV",2008,73,34.1582212044737,36.1947948748629,35.4257206927427,37.5460422841961
"7413","LV",2008,74,34.7556932201514,36.6920749456949,36.0089239613807,38.1602232009545
"7513","LV",2008,75,35.431693874078,37.0817755698186,36.5986550704794,38.6535754199013
"7613","LV",2008,76,35.9662431673019,37.5887228091656,37.1340185361227,39.1519828907861
"7713","LV",2008,77,36.8636467173423,38.1344227927092,38.0466163534053,39.5710134170187
"7813","LV",2008,78,37.3862473292867,38.6876865012493,38.597775944834,40.2831953529994
"7913","LV",2008,79,38.0524506653761,39.0849566981704,39.202854828115,40.6755568746384
"8013","LV",2008,80,38.6545387268761,39.6988788052982,39.7753357140848,41.2794433057992
"3014","LV",2009,30,5.27802948826678,4.53461210989272,5.674997783931,4.82811890066161
"3114","LV",2009,31,5.73875430241564,4.92566318393603,6.02656669171886,5.26005270634934
"3214","LV",2009,32,6.09488768157674,5.29521252737995,6.31219369552585,5.63916206366557
"3314","LV",2009,33,6.52906128300687,5.61031003643851,6.70943328691858,5.99432595791091
"3414","LV",2009,34,6.84883765614472,6.04678212515934,7.06525372405277,6.45217119369699
"3514","LV",2009,35,7.31563645482545,6.57947782258632,7.5241655481845,6.89519819502441
"3614","LV",2009,36,7.88872150250562,6.99859018146768,8.1483352833203,7.2750658197314
"3714","LV",2009,37,8.24184793869617,7.31646813140141,8.59448051740022,7.61619771285954
"3814","LV",2009,38,8.87352868638084,7.67577324967247,9.28837003349859,7.95915780242861
"3914","LV",2009,39,9.59114460824945,8.24407887620515,10.0264715576304,8.48945812202052
"4014","LV",2009,40,10.4961930699613,8.70441529212709,10.981185710018,8.98865941859302
"4114","LV",2009,41,11.5726673679129,9.33876142296437,12.0845593117042,9.67445863370126
"4214","LV",2009,42,12.4956459918916,9.78848302116084,12.9758818738557,10.1792736076559
"4314","LV",2009,43,13.242209953668,10.3660376862954,13.8029303890923,10.8099376852236
"4414","LV",2009,44,14.0079124350719,11.1595639457717,14.5020123764068,11.6003748188642
"4514","LV",2009,45,14.9524361393823,12.0130969187069,15.3691916504089,12.4864243054316
"4614","LV",2009,46,15.9066672411852,13.3410767928603,16.395235023689,13.8122593888706
"4714","LV",2009,47,16.6142303712912,14.7395055754781,17.1228416291724,15.3034641751049
"4814","LV",2009,48,17.3173817397576,15.9370991506478,17.8249282483562,16.3984883933881
"4914","LV",2009,49,18.0427484377853,17.0462963871959,18.5770259895564,17.5883673167173
"5014","LV",2009,50,18.724866073524,18.3267851503306,19.1555526437249,18.7646535337381
"5114","LV",2009,51,19.4953924428476,19.4236174309782,19.8328824567845,19.7962451257109
"5214","LV",2009,52,20.2179477103173,20.6433501773859,20.5669921724272,21.075605833796
"5314","LV",2009,53,20.9329399231339,21.5729263882118,21.2828845583365,22.0480976949648
"5414","LV",2009,54,21.6223292012019,22.4277206800823,22.0549340352064,22.8851430826617
"5514","LV",2009,55,22.3992748939983,23.4806456390661,23.018426009497,23.9533545365277
"5614","LV",2009,56,23.2518841300074,24.0744183708892,23.7241933248801,24.522697008162
"5714","LV",2009,57,24.1571208858827,24.8335039830604,24.539348326229,25.243225904865
"5814","LV",2009,58,25.0096542511557,25.8356467601677,25.4355208850492,26.1442548885801
"5914","LV",2009,59,25.7499274607173,26.4550207388059,26.2580179716679,26.8195129970986
"6014","LV",2009,60,26.5299597024955,27.1022912032232,27.0845973222923,27.5257186373105
"6114","LV",2009,61,27.2901479290482,28.0067546004533,27.8695701457262,28.4860426981312
"6214","LV",2009,62,27.874888094744,28.7249807959122,28.4712453318756,29.2171445393124
"6314","LV",2009,63,28.5329335923809,29.7516981391563,29.156438892834,30.1924505741477
"6414","LV",2009,64,29.4642215890571,30.4782641342786,29.9260112548476,30.8973984329675
"6514","LV",2009,65,30.1318015300474,31.225341895852,30.5986662025822,31.6360921761746
"6614","LV",2009,66,30.8223470608499,31.9509247602095,31.2129414765837,32.3999303667094
"6714","LV",2009,67,31.5606156742243,32.7282688294343,31.8823719761265,33.2010957412132
"6814","LV",2009,68,32.0284845719692,33.5020525345278,32.3686156273872,34.0112328543473
"6914","LV",2009,69,32.503324095675,34.2936217183539,32.9566902418358,34.8032592178149
"7014","LV",2009,70,32.8615310726377,34.9214972192838,33.4183818460027,35.3800377706187
"7114","LV",2009,71,33.5495498433413,35.371103228404,34.0521087387936,35.8610443891663
"7214","LV",2009,72,34.1109917894042,36.157358720855,34.6738660732268,36.5949820223333
"7314","LV",2009,73,34.5598739084407,36.8942147743337,35.1064248440019,37.3087026901796
"7414","LV",2009,74,35.1704412886151,37.6801763608933,35.7494148396009,38.0563792058665
"7514","LV",2009,75,35.6159602651691,38.1617654432562,36.2669770732626,38.5257468451165
"7614","LV",2009,76,36.1058778060292,38.8124757794473,36.8222164878806,39.113072085967
"7714","LV",2009,77,36.6223762719487,39.2641601473893,37.3632035117288,39.6118298790517
"7814","LV",2009,78,37.2227403305979,39.7100969439936,37.920676999337,40.1668440993952
"7914","LV",2009,79,38.0662904172361,39.9969472753074,38.8135496569648,40.5710988649836
"8014","LV",2009,80,38.8700212402767,40.5137129242452,39.5683821197493,41.0839937529636
"3015","LV",2010,30,5.4045054595902,5.53551609541744,6.29479403469925,6.45450685688105
"3115","LV",2010,31,5.74125886756449,5.82783027349988,6.59415051984562,6.71776697582955
"3215","LV",2010,32,6.0417551652903,5.99008615800626,6.96685349972276,6.90711541136958
"3315","LV",2010,33,6.36983248713691,6.2391125369215,7.28883613588535,7.23415857341877
"3415","LV",2010,34,6.649769616504,6.52400203400915,7.65880999781132,7.51544095369646
"3515","LV",2010,35,6.84614760287597,6.80984028171954,7.89179045265271,7.78023519171924
"3615","LV",2010,36,7.10097838135062,7.06094626562173,8.23744181049194,8.08485526232632
"3715","LV",2010,37,7.33688059012291,7.30978044915863,8.5896045655198,8.3486826784898
"3815","LV",2010,38,7.69455676120417,7.51541440695956,9.121310841356,8.611044789221
"3915","LV",2010,39,7.97022308331148,7.73358307319906,9.57072845095024,8.8911121785204
"4015","LV",2010,40,8.28492814044051,7.94856782682428,9.9729525836875,9.14276272194061
"4115","LV",2010,41,8.81192219884129,8.39445923394398,10.5635045971347,9.62992863835216
"4215","LV",2010,42,9.26477129815932,8.73084244611506,10.9188349220234,10.0412191751084
"4315","LV",2010,43,9.97156375993492,8.89981916097393,11.7270672536566,10.2667813590922
"4415","LV",2010,44,10.4081317710985,9.27119175844576,12.1580145663477,10.7068858237344
"4515","LV",2010,45,10.9351257324514,9.66425472626398,12.6560698496697,11.0751576058364
"4615","LV",2010,46,11.287958862246,10.1834880650475,13.0462259405662,11.7130949123436
"4715","LV",2010,47,11.6331970750881,10.6991704783872,13.4169776560306,12.3264594648659
"4815","LV",2010,48,12.1356838994347,11.1460895318948,13.8330216058855,12.7901838265278
"4915","LV",2010,49,12.9763067969209,11.592604883063,14.625380710333,13.1930196218048
"5015","LV",2010,50,13.5242518046148,11.9509214200132,15.1862802121773,13.5681271809285
"5115","LV",2010,51,14.0186349636212,12.3297379375207,15.6748534745942,13.9442950659333
"5215","LV",2010,52,14.5761443920288,12.824973809837,16.1365851964276,14.3821143730025
"5315","LV",2010,53,15.2694835084516,13.4584791384406,16.6978647917144,14.9687747193714
"5415","LV",2010,54,15.9504468432572,14.0517641853641,17.4270342026228,15.5665824369279
"5515","LV",2010,55,16.557057587419,14.5249756953011,18.104258823636,16.1210298349074
"5615","LV",2010,56,17.0273702162916,15.0501308139593,18.7618635406715,16.6028831811798
"5715","LV",2010,57,17.6992179754381,15.7555058095369,19.352613492182,17.2235432391291
"5815","LV",2010,58,18.3946678791975,16.4649714654511,20.1616081717069,17.8026313627746
"5915","LV",2010,59,19.0475553272327,17.0772786793879,20.9496868278705,18.516849695635
"6015","LV",2010,60,19.979113369039,17.8356038881913,21.9176591161498,19.4008246856043
"6115","LV",2010,61,20.7996129484046,18.4385001620035,22.777685294459,20.0673025907606
"6215","LV",2010,62,21.4925959867716,19.3167870126374,23.397811680777,20.9500627110511
"6315","LV",2010,63,22.4367976390539,20.1347834445898,24.4394967245293,21.8368289673815
"6415","LV",2010,64,23.3120840532573,21.1374426197729,25.3353067830741,22.9097597216643
"6515","LV",2010,65,24.1605792732567,22.3511420302729,26.2407414133636,24.1000308846756
"6615","LV",2010,66,25.0899011193693,23.4938497878268,27.1038580508315,25.2611366868128
"6715","LV",2010,67,26.0445545592943,24.3312771599236,28.0772183626056,26.0894406245953
"6815","LV",2010,68,26.8327187309529,25.2899675871052,28.9424840947815,27.1065853574272
"6915","LV",2010,69,27.5225532699205,26.3311589816474,29.6616838956437,28.1889233688511
"7015","LV",2010,70,28.307411502963,27.3656446963738,30.5744387416865,29.2754130839548
"7115","LV",2010,71,28.874264175581,28.4371580037953,31.147047544143,30.3314473759405
"7215","LV",2010,72,29.3994919935011,29.4218435206657,31.7367787158157,31.2494131358194
"7315","LV",2010,73,30.2585061351035,30.5042114228852,32.6237973147336,32.4494979923052
"7415","LV",2010,74,30.8598762793133,31.3564293862088,33.1932290456702,33.3710700520068
"7515","LV",2010,75,31.6625441765139,32.1924773102745,33.9334289014599,34.180776432618
"7615","LV",2010,76,32.4014531495528,33.1464704812677,34.8039191975634,35.1647467835121
"7715","LV",2010,77,33.4045535591546,33.7885996772422,35.8434679089607,35.8227062019606
"7815","LV",2010,78,33.9732180751383,34.4806400552937,36.5319678767301,36.5567389880851
"7915","LV",2010,79,34.449991564674,35.3247509106001,36.9521768782362,37.4467775319886
"8015","LV",2010,80,35.257180263763,36.0221847096173,37.6234344038058,38.1447120443478
"3016","LV",2011,30,5.14067692334474,5.130145214697,5.57078164324333,5.71110633225303
"3116","LV",2011,31,5.37640506023152,5.41079562215928,5.91804740137496,6.02672139243266
"3216","LV",2011,32,5.57172902864604,5.78094617756146,6.11420724553163,6.36806562299075
"3316","LV",2011,33,5.84689398144595,5.97728328387977,6.46120845339458,6.59006449853218
"3416","LV",2011,34,6.32917738686247,6.17150177838636,6.98256491118796,6.81790510021264
"3516","LV",2011,35,6.49094227629501,6.44215600630393,7.26374148306333,7.12082115906409
"3616","LV",2011,36,6.87443627165099,6.74959093356988,7.66333737299192,7.47364102048153
"3716","LV",2011,37,7.19021121643068,7.12288321420136,7.96640998303281,7.94430660166044
"3816","LV",2011,38,7.52631596469608,7.30263100117201,8.32827908107729,8.17619601853461
"3916","LV",2011,39,8.06522782875424,7.70683529193327,8.75408778665774,8.56275041994351
"4016","LV",2011,40,8.46758564947208,8.01123276992947,9.24752337664295,8.83715482996508
"4116","LV",2011,41,9.03680734575028,8.25122017411311,9.85030026118674,9.08701102227374
"4216","LV",2011,42,9.30175316483229,8.69350070075596,10.2298193075983,9.48466405565229
"4316","LV",2011,43,9.61443195764,9.09186357709009,10.6034307502107,9.94294165140755
"4416","LV",2011,44,10.071989655865,9.58442304205564,10.9901155036216,10.5370484272737
"4516","LV",2011,45,10.6172404606444,9.88076154075057,11.5286017763373,10.8827856279504
"4616","LV",2011,46,11.0269577391202,10.2269826467918,11.8373276923787,11.2846413979566
"4716","LV",2011,47,11.546810256926,10.5921470550327,12.6843920725325,11.6231853682079
"4816","LV",2011,48,11.9164112355585,11.0855798594159,13.0990410582353,12.080112369828
"4916","LV",2011,49,12.3325932966624,11.4986600264366,13.541193950301,12.4505178805819
"5016","LV",2011,50,12.7879730750362,12.0528352571776,14.1016384878589,12.942410658034
"5116","LV",2011,51,13.5146318561058,12.4191338482115,14.6703909758466,13.4872998888823
"5216","LV",2011,52,14.0154607329074,12.7159305384185,15.2555473454368,13.8695974752177
"5316","LV",2011,53,14.6128780495854,13.1712580487083,15.9273320437548,14.2746709924652
"5416","LV",2011,54,15.1320419486352,13.7220687741992,16.4276926437323,14.8679004777869
"5516","LV",2011,55,15.7238521988917,14.3542053432529,17.0600570717688,15.4506270351896
"5616","LV",2011,56,16.304569146393,14.8473698136572,17.5565727228759,15.9644202507065
"5716","LV",2011,57,16.8201252002867,15.3719531984214,18.0855489037204,16.5480581823277
"5816","LV",2011,58,17.1782935774522,15.8652900240924,18.5125263914518,17.057421135323
"5916","LV",2011,59,17.7143766987631,16.3749956365093,19.1382460488623,17.6094691881236
"6016","LV",2011,60,18.1788721195359,16.9111639464161,19.5336100457843,18.0468942129639
"6116","LV",2011,61,19.019701448589,17.3834375981411,20.4041281772499,18.5326005644511
"6216","LV",2011,62,19.5096142398669,17.8664175935962,20.9511582112391,18.9917908597953
"6316","LV",2011,63,20.1152456409925,18.353644685138,21.5740191702684,19.5282988143224
"6416","LV",2011,64,20.8756612468479,18.8994165163408,22.446955621745,20.080587443276
"6516","LV",2011,65,21.7059426080575,19.5907599047057,23.2438658025174,20.8125741399622
"6616","LV",2011,66,22.3580473920139,20.2766956102891,23.8674110013734,21.4806108507935
"6716","LV",2011,67,23.2277031781852,20.8134532151168,24.7885698856127,22.0533645344701
"6816","LV",2011,68,24.0603874383353,21.5298961562683,25.607704925419,22.8309915108942
"6916","LV",2011,69,25.0927022881754,22.4043809450348,26.4686193693639,23.7159815047423
"7016","LV",2011,70,26.0694876545798,23.2427330989649,27.6083407919287,24.5650753483907
"7116","LV",2011,71,26.7184187633201,24.0406045011412,28.4107496132151,25.3450465042083
"7216","LV",2011,72,27.7489422414568,25.0461904036562,29.359299940787,26.4458349455819
"7316","LV",2011,73,28.8377230269341,26.1017067041871,30.3430595356105,27.4912731101325
"7416","LV",2011,74,29.7736086801726,27.3413518275244,31.2317812885924,28.6185060079009
"7516","LV",2011,75,30.8853413295358,28.565243567883,32.2394660218194,29.9392255684442
"7616","LV",2011,76,31.6482403375765,29.5151163514026,33.1046668991214,30.8929947328988
"7716","LV",2011,77,32.5307088562669,30.687615127222,33.9413635086636,32.1919893991474
"7816","LV",2011,78,33.5711665281934,31.9168231438209,34.956904247859,33.3068249446686
"7916","LV",2011,79,34.3339389692131,33.1523020436539,35.6768522878922,34.5090980357119
"8016","LV",2011,80,35.0468898913105,34.1179540667736,36.30626875068,35.3896060311907
"3017","LV",2012,30,4.40682245331977,4.79913561717241,5.0489123951406,5.34034807440229
"3117","LV",2012,31,4.78025689258498,5.09240412116474,5.4452169076811,5.67628261444498
"3217","LV",2012,32,5.21802464440694,5.33094602345228,5.760687972094,5.98661113542392
"3317","LV",2012,33,5.46277770830929,5.45892520371886,5.98428001523617,6.14579955808428
"3417","LV",2012,34,5.81233250226198,5.84968692527748,6.3123937337301,6.52342756993746
"3517","LV",2012,35,6.07421919447095,6.33099813287553,6.60202230747125,6.89004246516525
"3617","LV",2012,36,6.48338667254342,6.563767765006,7.11246356747252,7.1041269515266
"3717","LV",2012,37,6.82272053336399,6.79911150687618,7.46914616995936,7.30629898472459
"3817","LV",2012,38,7.23910040725191,7.16073898589127,7.96928593547973,7.71488157756594
"3917","LV",2012,39,7.54803109716292,7.51203972697483,8.23866798169379,8.0690122001031
"4017","LV",2012,40,7.82285789219207,7.72919763396944,8.50441690427332,8.3169975888967
"4117","LV",2012,41,8.29350184472423,8.12236977735316,8.92673858019807,8.7642843626958
"4217","LV",2012,42,8.73704572645887,8.50762991305724,9.5485974203117,9.18534914639978
"4317","LV",2012,43,9.08498106668288,8.81892243765572,9.90172633105242,9.47606917704819
"4417","LV",2012,44,9.49174180392525,9.16767191885662,10.4070127175687,9.81137435416246
"4517","LV",2012,45,9.90871332494902,9.50577717019395,10.8811291003615,10.1798534641548
"4617","LV",2012,46,10.4557724883968,9.92789285349706,11.3664898331329,10.7212607206635
"4717","LV",2012,47,10.9754377043506,10.2184987090403,11.8352495234905,11.0369213918227
"4817","LV",2012,48,11.6393216063429,10.5931484362107,12.4151359582088,11.4606929156572
"4917","LV",2012,49,12.1960938388176,11.0392231362436,12.9434893541256,11.9642416405126
"5017","LV",2012,50,12.6807706736868,11.5204436981787,13.3756612738226,12.478077140577
"5117","LV",2012,51,13.2579580543418,12.050575202298,13.8445723920018,12.8732231763641
"5217","LV",2012,52,13.6114459989495,12.7062825729853,14.3033147310948,13.4264915845296
"5317","LV",2012,53,14.0156499145869,13.2457182007794,14.7152556906328,13.9706906693081
"5417","LV",2012,54,14.503451837607,13.6998463591333,15.2484464243312,14.4016330329618
"5517","LV",2012,55,15.3880237880656,14.1086825246081,16.0960216412123,14.7823897379818
"5617","LV",2012,56,16.0176588779829,14.6112782185133,16.6679432764351,15.2614371550372
"5717","LV",2012,57,16.5239214253324,14.9735440506038,17.2741261945898,15.6813065866003
"5817","LV",2012,58,17.0108686018764,15.4400131107,17.8432103446183,16.1661150534777
"5917","LV",2012,59,17.7084030055183,15.8909397131033,18.5989389547468,16.6852654939441
"6017","LV",2012,60,18.5265657262689,16.7492598423705,19.3376120997882,17.4802826773844
"6117","LV",2012,61,19.1694125931206,17.5331188057734,19.915748046998,18.2005412902757
"6217","LV",2012,62,20.0409203387425,18.0027018905242,20.7669876907036,18.7176205655234
"6317","LV",2012,63,21.2715821713208,18.7111358208387,21.9076007524669,19.4519052050691
"6417","LV",2012,64,22.1709464559568,19.4908178428152,22.9184432226195,20.333962022603
"6517","LV",2012,65,23.3130529608723,20.1524180454302,24.0233986176068,20.9334679408737
"6617","LV",2012,66,24.4085896846834,21.137232736411,25.1158991916906,21.9062667788405
"6717","LV",2012,67,25.150549132989,21.9516895176972,25.8346166642586,22.640968812937
"6817","LV",2012,68,26.0360174696354,23.1191955231411,26.6458153312656,23.8269925444989
"6917","LV",2012,69,27.1268007492435,24.3038582572506,27.8395981784104,24.9459462181868
"7017","LV",2012,70,27.875475202065,25.5629859595518,28.6121870821729,26.3142597836808
"7117","LV",2012,71,28.7585382496269,26.6941265981583,29.4259026185372,27.3432057347638
"7217","LV",2012,72,29.5341755002358,27.9866582119203,30.2292369571342,28.6399587920169
"7317","LV",2012,73,30.3586717252591,29.036195468782,30.9385981753953,29.6126588986923
"7417","LV",2012,74,31.1466605286485,29.9191373982256,31.8150263995988,30.5312354553961
"7517","LV",2012,75,32.0628557935908,31.0788187322641,32.6549963199488,31.6974606197482
"7617","LV",2012,76,33.08298292395,32.2497228242048,33.530287121998,32.9126780826872
"7717","LV",2012,77,33.7282272730985,33.0104835959906,34.2060514017028,33.6977275549896
"7817","LV",2012,78,34.3006488562605,33.9140880979285,34.8291565296782,34.6168344944682
"7917","LV",2012,79,34.9811516936351,34.7873977310304,35.4747446728749,35.4760947270122
"8017","LV",2012,80,35.5250681976638,35.6600872162839,36.0782136094894,36.2610522878046
"3018","LV",2013,30,4.61233402300187,4.44553185474622,4.94519939976062,4.89401423226628
"3118","LV",2013,31,4.92702475059003,4.95853802248806,5.23077550731996,5.36585980061431
"3218","LV",2013,32,5.30867654627726,5.23589323230032,5.70246288014115,5.61017017472927
"3318","LV",2013,33,5.43908289706215,5.52985035233142,5.82134212488802,5.87120673740932
"3418","LV",2013,34,5.68382032022763,5.84258429094154,6.07753778055335,6.15099450038257
"3518","LV",2013,35,6.2495122657657,6.14799411552771,6.59006218240774,6.54513912316003
"3618","LV",2013,36,6.53187349779855,6.2289888355483,6.89719222269405,6.6472334874142
"3718","LV",2013,37,6.80299278556008,6.48495436497519,7.14062384327605,6.88438586267446
"3818","LV",2013,38,7.06668695869672,6.87127502536812,7.4298237389145,7.27795316256277
"3918","LV",2013,39,7.41157067879527,7.33561733699108,7.79572702391856,7.74182259655819
"4018","LV",2013,40,7.76470571603914,7.55064304440312,8.17929174953322,7.91941152956049
"4118","LV",2013,41,8.14447031475624,7.81616493684689,8.5838813807665,8.15289631829712
"4218","LV",2013,42,8.62801519756679,8.13393349130193,9.03636226372719,8.49997229522144
"4318","LV",2013,43,9.04472292108397,8.50247631751603,9.42592350936897,8.85828221475698
"4418","LV",2013,44,9.66186643101145,8.88130917566059,9.97502713306454,9.19867163979603
"4518","LV",2013,45,10.1321769864543,9.25305136612505,10.4709236874197,9.60408595479206
"4618","LV",2013,46,10.7350614267854,9.59658787201979,11.1755658469718,9.94703122708408
"4718","LV",2013,47,11.2188149708553,10.0118431174367,11.5878346980895,10.3512676917251
"4818","LV",2013,48,11.6666491919291,10.6197669954701,11.9971194725036,10.9390484209434
"4918","LV",2013,49,12.2194327823952,11.0892605787282,12.5948212703777,11.3874956396493
"5018","LV",2013,50,12.4726643381335,11.6234523902218,12.8527182313966,11.9606391757781
"5118","LV",2013,51,12.9450893306696,11.9907961805491,13.3203611296336,12.3533014334036
"5218","LV",2013,52,13.5141842390562,12.5248545714422,13.9515452423868,12.7961851764678
"5318","LV",2013,53,14.0523103713716,12.857947460829,14.5217414000197,13.1709249313812
"5418","LV",2013,54,14.5322778185689,13.3186780369439,14.9773879664198,13.6748987528425
"5518","LV",2013,55,15.3018049623597,13.6262715066511,15.7790324893777,14.0077396538825
"5618","LV",2013,56,15.8995557368932,14.0853288035687,16.3990914835918,14.4806794073623
"5718","LV",2013,57,16.5726328892922,14.7990432431356,17.2924090147237,15.2343530436535
"5818","LV",2013,58,17.2088992540098,15.4159905947221,17.9973705943735,15.8615349575834
"5918","LV",2013,59,18.1404724434573,15.9361911606782,18.8807738876067,16.3893353117849
"6018","LV",2013,60,19.0145902286811,16.7753495478314,19.8415016683909,17.248340430794
"6118","LV",2013,61,19.9705998084184,17.5128308452107,20.8748931471617,18.0121638090904
"6218","LV",2013,62,20.5946257824276,18.1743179432687,21.5622285287525,18.8283396531231
"6318","LV",2013,63,21.7235147520288,18.9917798105705,22.5743038087342,19.7286485708973
"6418","LV",2013,64,22.8058320415121,19.8274596241186,23.641694487419,20.5533241099893
"6518","LV",2013,65,23.6238724803753,21.0330819312182,24.3961455070765,21.7512796983495
"6618","LV",2013,66,24.4695984830387,22.1403537884236,25.1866402219419,22.9662675386478
"6718","LV",2013,67,25.2717638391584,23.1839189488951,25.9919019683524,24.0267109321085
"6818","LV",2013,68,26.0565730837814,24.0329473970266,26.7648167080129,24.9223708066264
"6918","LV",2013,69,26.8901022582952,25.399639875941,27.5205657103466,26.216219666111
"7018","LV",2013,70,27.7980698656281,26.5553731060208,28.3860989597096,27.3685430844184
"7118","LV",2013,71,28.4793736349661,27.6765312509198,29.1831548690768,28.3516366211034
"7218","LV",2013,72,29.3480240065769,28.6860656801911,30.0596670953241,29.343608652371
"7318","LV",2013,73,30.2913891946865,29.6043262360479,30.8737055610029,30.1767001322587
"7418","LV",2013,74,30.9004648851153,30.6356077118277,31.5430687741563,31.3101979187505
"7518","LV",2013,75,31.5410459074484,31.5077995784534,32.276768334601,32.1630831022908
"7618","LV",2013,76,32.4019780164549,32.6698827815531,33.1546043735427,33.2167933012834
"7718","LV",2013,77,33.1370508160474,33.5138130187404,34.009081688026,34.054214386988
"7818","LV",2013,78,34.1134524570817,34.3383141571191,34.9025705084457,34.8586069301336
"7918","LV",2013,79,35.073982739786,35.160372555666,35.9016607931753,35.750646265001
"8018","LV",2013,80,36.0556307614687,35.9223871922582,36.6668200846879,36.5124379499508
"3019","LV",2014,30,4.72764055291443,4.87112374568721,4.9601619845172,5.04180998180126
"3119","LV",2014,31,4.93686849246564,5.04145153295824,5.21479786177253,5.22595354294038
"3219","LV",2014,32,5.19872440227999,5.22927687195088,5.47232716147325,5.4870448448728
"3319","LV",2014,33,5.36376121072223,5.54629889748946,5.62751203031829,5.83700235775828
"3419","LV",2014,34,5.68660427822805,5.73577185195802,5.98142799395672,6.07993067246877
"3519","LV",2014,35,5.96665625948617,6.06163103266116,6.16585254138561,6.35611972713817
"3619","LV",2014,36,6.27014408619041,6.22242018261281,6.48954971605427,6.55191617301291
"3719","LV",2014,37,6.55417968111115,6.50975692369176,6.85668785904419,6.86462815692474
"3819","LV",2014,38,6.73420049908382,6.83256525861773,7.11315051783314,7.09454315848099
"3919","LV",2014,39,7.0161533363702,7.00856949595249,7.52857066731151,7.2778713894658
"4019","LV",2014,40,7.34936736010609,7.31506121356787,7.88945496207947,7.61057704299728
"4119","LV",2014,41,7.73887742596593,7.61487057996504,8.23470714065449,7.94685747506743
"4219","LV",2014,42,8.04619808243665,7.88108942115063,8.54526691214956,8.3280428236026
"4319","LV",2014,43,8.5923697612008,8.20278461597521,8.99376109390276,8.69337588150695
"4419","LV",2014,44,9.04977809938912,8.57189653746911,9.40367809693241,9.12447975029509
"4519","LV",2014,45,9.54599264072563,8.98525343469112,9.881829966338,9.48474685079443
"4619","LV",2014,46,10.303108040171,9.2659965004003,10.6440528776643,9.75497099110384
"4719","LV",2014,47,10.8119956606721,9.6962752308934,11.2204829566314,10.1835759299116
"4819","LV",2014,48,11.5591122949865,10.1394574092263,11.9680848807708,10.5311309755093
"4919","LV",2014,49,12.037272697529,10.521588752096,12.4503374425346,10.8983673111496
"5019","LV",2014,50,12.6662405273079,10.9478552700799,13.0223933810293,11.3134662676399
